"location_id","admin_level","name","code","parent_location_id","population_density","lat","long","admin_0_location_id","admin_0_admin_level","admin_0_name","admin_0_code","admin_0_parent_location_id","admin_0_population_density","admin_0_lat","admin_0_long","admin_1_location_id","admin_1_admin_level","admin_1_name","admin_1_code","admin_1_parent_location_id","admin_1_population_density","admin_1_lat","admin_1_long","admin_2_location_id","admin_2_admin_level","admin_2_name","admin_2_code","admin_2_parent_location_id","admin_2_population_density","admin_2_lat","admin_2_long","admin_3_location_id","admin_3_admin_level","admin_3_name","admin_3_code","admin_3_parent_location_id","admin_3_population_density","admin_3_lat","admin_3_long"
"MX001007002000000000","2","Acuna","MEX","MX001007000000000000",,29.43584233,-102.0024173,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001007000000000000","1","Coahuila De Zaragoza","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,27.30165928,-102.040118,"MX001007002000000000","2","Acuna","MEX","MX001007000000000000",,29.43584233,-102.0024173,,,,,,,,
"EGY01","1","Ad Daqahliyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,31.10938146,31.53809569,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY01","1","Ad Daqahliyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,31.10938146,31.53809569,,,,,,,,,,,,,,,,
"EGY23294","2","Ad-Dab'ah","EGY","EGY24",,29.8153551,28.21200004,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY24","1","Matrouh","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.69342134,26.97140983,"EGY23294","2","Ad-Dab'ah","EGY","EGY24",,29.8153551,28.21200004,,,,,,,,
"EGY11136","2","Ad-Darb al-Ahmar","EGY","EGY11",,30.04164667,31.2607333,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY11","1","Al Qahirah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.59265383,30.94550621,"EGY11136","2","Ad-Darb al-Ahmar","EGY","EGY11",,30.04164667,31.2607333,,,,,,,,
"EGY19255","2","Ad-Dawahy","EGY","EGY20",,31.24573029,32.28027604,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY20","1","Bur Sa`id","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,31.12556339,32.26599368,"EGY19255","2","Ad-Dawahy","EGY","EGY20",,31.24573029,32.28027604,,,,,,,,
"EGY0330","2","Ad-Dilinat","EGY","EGY03",,30.8026648,30.49191709,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY03","1","Al Buhayrah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.6294479,30.27628097,"EGY0330","2","Ad-Dilinat","EGY","EGY03",,30.8026648,30.49191709,,,,,,,,
"EGY0564","2","Ad-Dukhaylah","EGY","EGY06",,31.10723404,29.77298854,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY06","1","Al Iskandariyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.8446065,29.74511632,"EGY0564","2","Ad-Dukhaylah","EGY","EGY06",,31.10723404,29.77298854,,,,,,,,
"EGY0790","2","Ad-Duqi","EGY","EGY08",,30.04142182,31.21037465,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY08","1","Al Jizah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.8511821,29.50908995,"EGY0790","2","Ad-Duqi","EGY","EGY08",,30.04142182,31.21037465,,,,,,,,
"GE001010001000000000","2","Adigeni","GEO","GE001010000000000000",,41.71401564,42.70169344,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001010000000000000","1","Samtskhe Javakheti","GEO","c4096576-35ec-40db-b85d-4adc94331232",,41.53577369,43.33082619,"GE001010001000000000","2","Adigeni","GEO","GE001010000000000000",,41.71401564,42.70169344,,,,,,,,
"531b5bf5-fd40-4093-8aed-d94b4711b595","3","Admin level 3",,"SN001014003000000000",0,,,"SN001000000000000000","0","Trainingland","TRAINING",,0,80.4559801,50.1710003,"SN001014000000000000","1","Brass island","BRA","SN001000000000000000",0,80.449615,49.027157,"SN001014003000000000","2","Cornet","COR","SN001014000000000000",0,80.493903,48.254891,"531b5bf5-fd40-4093-8aed-d94b4711b595","3","Admin level 3",,"SN001014003000000000",0,,
"MK00809.1","2","Aerodrom","MKD","MK008",,41.96964383,21.50129128,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK008","1","Skopje","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.95995358,21.45270713,"MK00809.1","2","Aerodrom","MKD","MK008",,41.96964383,21.50129128,,,,,,,,
"MK00809.1","2","Aerodrom","MKD","MK008",,41.96964383,21.50129128,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK008","1","Skopje","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.95995358,21.45270713,"MK00809.1","2","Aerodrom",,"MK008",,41.96964383,21.50129128,,,,,,,,
"MK00809.1","2","Aerodrom",,"MK008",,41.96964383,21.50129128,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK008","1","Skopje","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.95995358,21.45270713,"MK00809.1","2","Aerodrom","MKD","MK008",,41.96964383,21.50129128,,,,,,,,
"MK00809.1","2","Aerodrom",,"MK008",,41.96964383,21.50129128,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK008","1","Skopje","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.95995358,21.45270713,"MK00809.1","2","Aerodrom",,"MK008",,41.96964383,21.50129128,,,,,,,,
"TN001017001000000000","2","Agareb","TUN","T001017000000000000",,34.75221774,10.45197179,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001017000000000000","1","Sfax","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,34.77907921,10.37900119,"TN001017001000000000","2","Agareb","TUN","T001017000000000000",,34.75221774,10.45197179,,,,,,,,
"MX001013004000000000","2","Agua Blanca De Iturbide","MEX","MX001013000000000000",,20.36119466,-98.37302665,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001013000000000000","1","Hidalgo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.47939029,-98.88760775,"MX001013004000000000","2","Agua Blanca De Iturbide","MEX","MX001013000000000000",,20.36119466,-98.37302665,,,,,,,,
"MX001030007000000000","2","Agua Dulce","MEX","MX001030000000000000",,18.08251527,-94.16010578,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030007000000000","2","Agua Dulce","MEX","MX001030000000000000",,18.08251527,-94.16010578,,,,,,,,
"MX001026002000000000","2","Agua Prieta","MEX","MX001026000000000000",,31.10424829,-109.1966115,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001026000000000000","1","Sonora","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,29.69970233,-110.8156129,"MX001026002000000000","2","Agua Prieta","MEX","MX001026000000000000",,31.10424829,-109.1966115,,,,,,,,
"MX001019002000000000","2","Agualeguas","MEX","MX001019000000000000",,26.29804901,-99.70370855,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001019000000000000","1","Nuevo León","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,25.57297691,-99.96719053,"MX001019002000000000","2","Agualeguas","MEX","MX001019000000000000",,26.29804901,-99.70370855,,,,,,,,
"MX001001000000000000","1","Aguascalientes","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.00636976,-102.3619336,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001001000000000000","1","Aguascalientes","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.00636976,-102.3619336,,,,,,,,,,,,,,,,
"MX001001001000000000","2","Aguascalientes","MEX","MX001001000000000000",,21.81132362,-102.2958372,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001001000000000000","1","Aguascalientes","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.00636976,-102.3619336,"MX001001001000000000","2","Aguascalientes","MEX","MX001001000000000000",,21.81132362,-102.2958372,,,,,,,,
"MX001016002000000000","2","Aguililla","MEX","MX001016000000000000",,18.78004047,-102.7613469,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001016000000000000","1","Michoacán De Ocampo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.20736551,-101.8766275,"MX001016002000000000","2","Aguililla","MEX","MX001016000000000000",,18.78004047,-102.7613469,,,,,,,,
"MX001025001000000000","2","Ahome","MEX","MX001025000000000000",,25.91612285,-109.1303353,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001025000000000000","1","Sinaloa","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,24.99585722,-107.4813405,"MX001025001000000000","2","Ahome","MEX","MX001025000000000000",,25.91612285,-109.1303353,,,,,,,,
"MX001018002000000000","2","Ahuacatlan","MEX","MX001018000000000000",,21.03891871,-104.5768897,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001018000000000000","1","Nayarit","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,21.79731984,-104.8663665,"MX001018002000000000","2","Ahuacatlan","MEX","MX001018000000000000",,21.03891871,-104.5768897,,,,,,,,
"MX001021006000000000","2","Ahuacatlan","MEX","MX001021000000000000",,20.02654574,-97.86790131,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021006000000000","2","Ahuacatlan","MEX","MX001021000000000000",,20.02654574,-97.86790131,,,,,,,,
"MX001012003000000000","2","Ahuacuotzingo","MEX","MX001012000000000000",,17.75233619,-98.95154135,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001012000000000000","1","Guerrero","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,17.66827401,-99.91999452,"MX001012003000000000","2","Ahuacuotzingo","MEX","MX001012000000000000",,17.75233619,-98.95154135,,,,,,,,
"MX001024001000000000","2","Ahualulco","MEX","MX001024000000000000",,22.4505666,-101.253318,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001024000000000000","1","San Luis Potosí","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.58037122,-100.4165738,"MX001024001000000000","2","Ahualulco","MEX","MX001024000000000000",,22.4505666,-101.253318,,,,,,,,
"MX001014003000000000","2","Ahualulco De Mercado","MEX","MX001014000000000000",,20.71154154,-103.935349,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001014000000000000","1","Jalisco","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.57856725,-103.6164968,"MX001014003000000000","2","Ahualulco De Mercado","MEX","MX001014000000000000",,20.71154154,-103.935349,,,,,,,,
"MX001021007000000000","2","Ahuatlan","MEX","MX001021000000000000",,18.57578571,-98.28303968,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021007000000000","2","Ahuatlan","MEX","MX001021000000000000",,18.57578571,-98.28303968,,,,,,,,
"MX001021008000000000","2","Ahuazotepec","MEX","MX001021000000000000",,20.06111094,-98.13360154,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021008000000000","2","Ahuazotepec","MEX","MX001021000000000000",,20.06111094,-98.13360154,,,,,,,,
"MX001021009000000000","2","Ahuehuetitla","MEX","MX001021000000000000",,18.23124481,-98.19103507,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021009000000000","2","Ahuehuetitla","MEX","MX001021000000000000",,18.23124481,-98.19103507,,,,,,,,
"MX001006001000000000","2","Ahumada","MEX","MX001006000000000000",,30.44775186,-106.3809469,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001006000000000000","1","Chihuahua","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,28.80919812,-106.4689104,"MX001006001000000000","2","Ahumada","MEX","MX001006000000000000",,30.44775186,-106.3809469,,,,,,,,
"EGY0101","2","Aja","EGY","EGY01",,30.89424155,31.30850707,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY01","1","Ad Daqahliyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,31.10938146,31.53809569,"EGY0101","2","Aja","EGY","EGY01",,30.89424155,31.30850707,,,,,,,,
"MX001013005000000000","2","Ajacuba","MEX","MX001013000000000000",,20.12317042,-99.08274693,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001013000000000000","1","Hidalgo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.47939029,-98.88760775,"MX001013005000000000","2","Ajacuba","MEX","MX001013000000000000",,20.12317042,-99.08274693,,,,,,,,
"MX001021010000000000","2","Ajalpan","MEX","MX001021000000000000",,18.42153834,-97.12550637,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021010000000000","2","Ajalpan","MEX","MX001021000000000000",,18.42153834,-97.12550637,,,,,,,,
"GE001002000000000000","1","Ajaria","GEO","c4096576-35ec-40db-b85d-4adc94331232",,41.64803014,42.08571223,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001002000000000000","1","Ajaria","GEO","c4096576-35ec-40db-b85d-4adc94331232",,41.64803014,42.08571223,,,,,,,,,,,,,,,,
"TN001014001000000000","2","Ajim","TUN","T001014000000000000",,33.76551331,10.79492737,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001014000000000000","1","Medenine","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.16896087,10.88135032,"TN001014001000000000","2","Ajim","TUN","T001014000000000000",,33.76551331,10.79492737,,,,,,,,
"MX001012004000000000","2","Ajuchitlan Del Progreso","MEX","MX001012000000000000",,17.91715754,-100.6083346,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001012000000000000","1","Guerrero","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,17.66827401,-99.91999452,"MX001012004000000000","2","Ajuchitlan Del Progreso","MEX","MX001012000000000000",,17.91715754,-100.6083346,,,,,,,,
"GE001010003000000000","2","Akhalcikhe","GEO","GE001010000000000000",,41.64834246,43.01795409,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001010000000000000","1","Samtskhe Javakheti","GEO","c4096576-35ec-40db-b85d-4adc94331232",,41.53577369,43.33082619,"GE001010003000000000","2","Akhalcikhe","GEO","GE001010000000000000",,41.64834246,43.01795409,,,,,,,,
"GE001007001000000000","2","Akhalgori","GEO","GE001007000000000000",,42.21246317,44.43613884,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001007000000000000","1","Mtskheta Mtianeti","GEO","c4096576-35ec-40db-b85d-4adc94331232",,42.2971599,44.74671889,"GE001007001000000000","2","Akhalgori","GEO","GE001007000000000000",,42.21246317,44.43613884,,,,,,,,
"GE001010002000000000","2","Akhalqalaqi","GEO","GE001010000000000000",,41.43267462,43.45313948,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001010000000000000","1","Samtskhe Javakheti","GEO","c4096576-35ec-40db-b85d-4adc94331232",,41.53577369,43.33082619,"GE001010002000000000","2","Akhalqalaqi","GEO","GE001010000000000000",,41.43267462,43.45313948,,,,,,,,
"EGY26325","2","Akhmim","EGY","EGY27",,26.57522462,31.76230744,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY27","1","Suhaj","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,26.6710032,32.12597395,"EGY26325","2","Akhmim","EGY","EGY27",,26.57522462,31.76230744,,,,,,,,
"MX001031003000000000","2","Akil","MEX","MX001031000000000000",,20.26221193,-89.34844056,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001031000000000000","1","Yucatán","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.74783113,-88.90246296,"MX001031003000000000","2","Akil","MEX","MX001031000000000000",,20.26221193,-89.34844056,,,,,,,,
"LB001007000000000000","1","Akkar","LBN","e84b6098-7e65-4a9f-b37d-3d3b97fbbc5b",,34.54978369,36.18660707,"e84b6098-7e65-4a9f-b37d-3d3b97fbbc5b","0","Lebanon",,,0,,,"LB001007000000000000","1","Akkar","LBN","e84b6098-7e65-4a9f-b37d-3d3b97fbbc5b",,34.54978369,36.18660707,,,,,,,,,,,,,,,,
"TN001020001000000000","2","Akouda","TUN","T001020000000000000",,35.92912567,10.53490961,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001020000000000000","1","Sousse","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,35.88900479,10.39791457,"TN001020001000000000","2","Akouda","TUN","T001020000000000000",,35.92912567,10.53490961,,,,,,,,
"LY001011001000000000","2","Al Abuar","LBY","LY001011000000000000",,32.20348411,20.68593373,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001011000000000000","1","Benghazi","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,29.14982006,21.25140707,"LY001011001000000000","2","Al Abuar","LBY","LY001011000000000000",,32.20348411,20.68593373,,,,,,,,
"EGY02","1","Al Bahr al Ahmar","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,25.07906146,33.90835381,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY02","1","Al Bahr al Ahmar","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,25.07906146,33.90835381,,,,,,,,,,,,,,,,
"EGY03","1","Al Buhayrah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.6294479,30.27628097,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY03","1","Al Buhayrah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.6294479,30.27628097,,,,,,,,,,,,,,,,
"EGY04","1","Al Fayyum","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.333262,30.79969036,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY04","1","Al Fayyum","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.333262,30.79969036,,,,,,,,,,,,,,,,
"EGY05","1","Al Gharbiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.89014288,31.04491861,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY05","1","Al Gharbiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.89014288,31.04491861,,,,,,,,,,,,,,,,
"EGY06","1","Al Iskandariyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.8446065,29.74511632,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY06","1","Al Iskandariyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.8446065,29.74511632,,,,,,,,,,,,,,,,
"EGY07","1","Al Isma`iliyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.53346907,32.38503385,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY07","1","Al Isma`iliyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.53346907,32.38503385,,,,,,,,,,,,,,,,
"LY001008000000000000","1","Al Jabal Al Akhdar","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,30.53582242,23.53941936,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001008000000000000","1","Al Jabal Al Akhdar","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,30.53582242,23.53941936,,,,,,,,,,,,,,,,
"LY001008001000000000","2","Al Jabal Al Akhdar","LBY","LY001008000000000000",,32.11438677,21.78110442,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001008000000000000","1","Al Jabal Al Akhdar","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,30.53582242,23.53941936,"LY001008001000000000","2","Al Jabal Al Akhdar","LBY","LY001008000000000000",,32.11438677,21.78110442,,,,,,,,
"LY001014001000000000","2","Al Jafara","LBY","LY001014000000000000",,32.50886636,13.11611347,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001014000000000000","1","Tarabulus","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,32.46753657,13.53553638,"LY001014001000000000","2","Al Jafara","LBY","LY001014000000000000",,32.50886636,13.11611347,,,,,,,,
"EGY08","1","Al Jizah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.8511821,29.50908995,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY08","1","Al Jizah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.8511821,29.50908995,,,,,,,,,,,,,,,,
"LY001009001000000000","2","Al Jufrah","LBY","LY001009000000000000",,27.88323537,16.97529458,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001009000000000000","1","Al Wasta","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,29.1695952,16.57286609,"LY001009001000000000","2","Al Jufrah","LBY","LY001009000000000000",,27.88323537,16.97529458,,,,,,,,
"LY001013001000000000","2","Al Kufrah","LBY","LY001013000000000000",,23.78631119,22.19050552,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001013000000000000","1","Sabha","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,24.78308398,18.00267165,"LY001013001000000000","2","Al Kufrah","LBY","LY001013000000000000",,23.78631119,22.19050552,,,,,,,,
"LY001011002000000000","2","Al Marj","LBY","LY001011000000000000",,31.98941713,21.24508733,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001011000000000000","1","Benghazi","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,29.14982006,21.25140707,"LY001011002000000000","2","Al Marj","LBY","LY001011000000000000",,31.98941713,21.24508733,,,,,,,,
"EGY09","1","Al Minufiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.4674778,30.90528267,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY09","1","Al Minufiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.4674778,30.90528267,,,,,,,,,,,,,,,,
"EGY10","1","Al Minya","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.09032345,30.57647855,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY10","1","Al Minya","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.09032345,30.57647855,,,,,,,,,,,,,,,,
"EGY11","1","Al Qahirah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.59265383,30.94550621,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY11","1","Al Qahirah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.59265383,30.94550621,,,,,,,,,,,,,,,,
"EGY12","1","Al Qalyubiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.30717482,31.26964799,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY12","1","Al Qalyubiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.30717482,31.26964799,,,,,,,,,,,,,,,,
"EGY13","1","Al Uqsur","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,25.64490755,32.6741344,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY13","1","Al Uqsur","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,25.64490755,32.6741344,,,,,,,,,,,,,,,,
"EGY14","1","Al Wadi al Jadid","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,24.81295861,28.39879627,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY14","1","Al Wadi al Jadid","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,24.81295861,28.39879627,,,,,,,,,,,,,,,,
"LY001011003000000000","2","Al Wahat","LBY","LY001011000000000000",,28.77163505,21.3376248,"fa8d535e-0586-4ad4-b19f-7585e8e11d4e","0","Libya Enkela",,,0,,,"LY001011000000000000","1","Benghazi","LBY","fa8d535e-0586-4ad4-b19f-7585e8e11d4e",,29.14982006,21.25140707,"LY001011003000000000","2","Al Wahat","LBY","LY001011000000000000",,28.77163505,21.3376248,,,,,,,,
